Ind,Y1,Y2,X1,X2,A,B,X3
NA18757,0.222289357,-0.2210945,0.46475042,0.180632386,3,5,0.471625695
NA18853,-0.22477114,-1.819665987,1.293852954,-2.651475081,1,4,0.425394926
NA18856,1.248127381,-1.154507522,0.598045024,-1.360768931,2,1,0.195001697
NA18858,0.700674914,-0.49824787,0.026691022,-1.350877425,5,4,0.870607755
NA18861,-0.136742157,-0.030055014,0.97716588,1.041992173,5,4,0.974204067
NA18864,-1.949068182,1.741764185,0.428430482,-0.445432196,1,1,0.873224747
NA18865,0.32567701,1.232214914,-0.10532662,-0.116833277,2,2,0.187231689
NA18867,-1.06281429,-0.641910852,-0.074546392,1.878736022,1,5,0.501874293
NA18868,-0.979631189,-0.158494111,-1.024629915,1.366022075,2,1,0.420287147
NA18870,-0.757151887,0.98399426,0.700264909,1.969072328,1,6,0.74170076
NA18871,-0.555720562,0.08356292,-0.494091298,0.555716759,3,1,0.737869306
NA18873,-0.04212867,0.415770104,-1.626869862,1.400293281,3,1,0.101644918
NA18874,1.479182604,1.419115094,-0.259108013,-1.397674671,4,6,0.386465618
NA18876,-1.56109533,0.546639084,-0.003807378,0.600836636,3,1,0.310571304
NA18877,0.792022505,-0.256973023,1.678525072,0.849378564,1,2,0.267585558
NA18878,-0.308586398,0.677800681,1.520390044,-0.441361847,2,3,0.579001324
NA18879,-0.948211269,-0.746114591,-1.515818308,0.248637324,1,4,0.265071911
NA18881,1.841409327,0.328660147,0.921044724,1.67988779,3,4,0.122028247
NA18907,-0.432143387,1.255893701,0.457363823,-1.092217465,3,1,0.49777584
NA18908,-0.394990229,-0.424912289,-0.954198704,0.747666797,5,2,0.911343916
NA18909,0.481565105,0.094167125,-0.808769447,-2.185692127,4,5,0.406147623
NA18910,1.672187941,1.110837791,-0.182685111,0.578573809,4,2,0.301495439
NA18912,1.441680179,-1.907591417,-1.481762639,-0.118622915,2,2,0.034466176
NA18915,0.147809588,-0.425063228,0.563040706,-2.110137701,4,4,0.214798017
NA18916,0.184097342,-1.103542462,0.418091779,1.423602044,5,6,0.470151381
NA18917,0.799870012,2.159176629,-0.925169638,-0.444410993,1,5,0.245049713
NA18923,-0.322100185,1.273187996,1.747979458,0.092000317,3,6,0.447043773
NA18924,0.862961825,0.690733549,-0.682146754,0.657923357,1,4,0.801831292
NA18933,-0.111208824,-0.437502861,0.022749373,0.696312863,5,2,0.541459133
NA18934,3.023310889,-1.594615206,-1.734934352,-0.970858938,2,1,0.642617841
NA18939,1.923715919,-1.578072794,0.703353259,-2.126430766,5,2,0.95530823
NA18940,-0.463251163,0.712842287,-0.2925189,-0.873902189,5,1,0.210238769
NA18941,0.977127869,1.099398176,0.443170195,0.125092412,5,4,0.981820785
NA18942,-0.08084172,-1.317687729,0.510543106,1.585098499,1,6,0.184717217
NA18943,-1.444539204,0.963374378,-1.48956175,0.224438348,3,3,0.732573322
NA18944,-0.257851668,-0.776162964,2.056737177,-0.149853167,1,5,0.28672201
NA18945,-1.252597691,0.005172526,1.637083415,-0.411134091,5,5,0.869729456
NA18946,0.311214449,0.335346815,1.154543398,-1.038536345,1,1,0.723896368
NA18947,0.121929732,1.242164484,-0.366007591,0.930369711,1,1,0.760989028
NA18948,1.412617811,-0.85880756,0.156514293,2.244571755,4,1,0.133658934
NA18949,-1.443785388,1.208806302,-1.675211348,-0.793532422,4,4,0.718424935
NA18950,0.748842042,0.557910499,-0.712537846,-0.114607928,3,3,0.519980505
NA18951,-1.441789221,-0.989930101,0.779894223,-2.004670808,1,1,0.950368608
NA18952,1.288851771,1.197045141,0.556223836,-0.236706797,2,2,0.1021505
NA18953,-0.601338666,-0.552834842,-0.741160138,0.927341463,4,6,0.707837339
NA18954,1.40956568,-0.890275487,-0.39007981,-0.688403628,2,3,0.93649229
NA18956,-2.093375126,0.562507629,1.06298831,1.063010125,1,3,0.706645239
NA18957,0.114307395,0.164391493,0.931413027,0.773257055,2,2,0.960576319
NA18959,1.142038069,-0.616076166,-0.592269009,-0.019767864,1,1,0.39420296
NA18960,1.207218523,0.371358426,-1.08565525,0.478470448,2,5,0.802505002
NA18961,1.585782719,1.002994269,1.029787375,-1.602565496,1,4,0.077990168
NA18962,-0.060050846,0.346137472,0.33751767,1.578523515,1,5,0.68118297
NA18963,0.825061265,-0.600371994,-1.24748834,-0.772706876,4,1,0.212501792
NA18964,-0.008656548,-0.964796974,1.086796904,0.66913502,3,2,0.682142741
NA18965,-0.313801686,2.085166073,0.322692476,0.831666243,1,6,0.83206508
NA18966,2.520753427,-0.670788048,0.344162673,-0.085962862,4,6,0.919064866
NA18967,2.592820359,0.303939954,1.096067792,-0.28333633,2,5,0.949123672
NA18968,-0.389592292,1.895963167,-1.344885996,-0.224903755,2,1,0.381384979
NA18969,-0.754673174,-1.721219959,0.572874494,1.03509732,1,4,0.77193186
NA18970,-0.624122459,-0.836571921,0.249555187,0.466274532,3,6,0.543779861
NA18971,-0.528849995,-0.800218887,-1.00294493,0.930590115,1,1,0.667655171
NA18972,-2.549905825,-1.018990791,-0.544263226,1.970439115,2,6,0.226373271
NA18973,-0.330007967,0.349992798,2.358355299,-0.81977153,1,5,0.683253514
NA18974,-0.115239026,-1.943940186,-0.306629192,0.659003764,5,2,0.074771862
NA18975,-0.316428119,1.527659818,-1.738874238,-2.15813863,2,2,0.934753778
NA18976,2.258521844,0.202210606,-0.35341538,0.046646952,4,1,0.540474215
NA18977,0.601372714,1.830191708,0.073561554,0.32983902,3,5,0.10007566
NA18978,0.1618614,-0.2438165,-0.260723153,-0.607628407,3,5,0.987663429
NA18979,0.404562698,-0.47229067,0.408822481,1.046189528,4,3,0.618950289
NA18980,-1.8676562,0.012550938,1.789576541,-0.756048229,4,5,0.843810739
NA18981,2.628106459,-1.741989331,0.271149817,-0.041148682,1,6,0.028834152
NA18982,2.731564196,0.65674902,-0.399914859,1.233492932,4,4,0.221721869
NA18983,-2.899176427,-2.429745186,-0.606750648,0.947557813,5,2,0.847306732
NA18984,0.752220273,-0.467350132,-0.390701134,1.639968836,2,6,0.87007059
NA18985,1.378032146,0.035509034,-0.161893961,0.921343005,4,6,0.135960692
NA18986,-0.280817684,-0.50363502,-1.31076732,-0.373864233,2,4,0.88042839
NA18987,1.769702209,2.128445714,0.721753028,2.590301342,1,3,0.493779588
NA18988,-0.417061374,1.626551965,2.067521513,-0.195213251,1,1,0.465749288
NA18989,-1.479667333,1.723335568,-0.342671407,0.319663687,3,3,0.474811867
NA18990,0.60719304,0.946716652,0.240856117,0.251689707,1,2,0.840254349
NA18991,-0.574586941,0.13855975,-0.380844622,-0.504445446,3,2,0.101387802
NA18992,-2.484389315,1.754967937,-0.408167713,-0.039315901,4,3,0.0422831
NA18993,-0.207495704,-2.628193191,0.002393967,0.498393804,3,1,0.166887773
NA18994,0.258262585,0.181744201,-1.189357087,-1.415859342,5,4,0.429956652
NA18995,-0.41903377,-0.451791082,1.010214581,-2.854483376,1,6,0.765902797
NA18997,1.353058406,0.021586452,-0.498031121,-0.059438588,4,3,0.934362151
NA18998,0.502090994,0.720526366,0.649342899,0.000104649,2,3,0.149132259
NA18999,2.053674967,0.607195746,-1.389904717,-0.461735124,1,1,0.268772296
NA19000,-0.085178608,0.353702242,-0.018969055,-1.049089759,1,3,0.652448474
NA19001,-1.285100463,0.863328914,0.014774513,-0.104182189,3,4,0.478012525
NA19002,-0.766137413,0.154833027,-0.337928055,0.946862409,3,4,0.769079703
NA19003,1.309494199,1.048879178,1.172322039,0.518344203,1,5,0.581864707
NA19004,0.055845186,-0.600189187,1.401172759,0.079590162,4,1,0.653761138
NA19005,-1.038081249,1.717094691,-1.458488498,-1.520493202,2,1,0.864912973
NA19006,1.087908721,-1.101130183,0.7464858,-0.727387004,5,6,0.20261764
NA19007,0.637547285,-0.454763835,-0.857570533,-0.187539127,5,5,0.954510506
NA19009,-0.971879724,1.41278839,1.514363584,-0.688521108,5,1,0.230683548
NA19010,-0.871554157,2.067169743,-1.559315016,-0.30097566,4,1,0.883371761
NA19011,-1.091231579,0.096306086,-1.275477354,-2.64051967,4,6,0.681436657
NA19012,-1.688439589,-1.925683664,0.492679675,1.197201135,5,4,0.928818253
NA19017,-1.399496256,0.743653175,0.943501515,-0.642665064,4,3,0.797036807
NA19019,-0.405839676,0.595155262,0.521010623,0.912507318,4,1,0.265736195
NA19020,-0.702003578,-1.179878226,0.9306415,-1.189734755,3,4,0.146543873
NA19023,1.640896253,-1.623313155,-0.506096975,-0.879832492,2,4,0.315797482
NA19024,0.000253484,-0.140555899,2.192433713,0.644518562,5,4,0.377407614
NA19025,0.268732967,-2.065489441,2.071598773,1.45867646,4,2,0.943981979
NA19026,-0.644145445,0.390751285,0.825074596,-2.50660953,4,3,0.361347364
NA19027,0.849880726,-0.161635971,0.642640533,-0.538446829,3,4,0.225943252
NA19028,0.584381634,0.217426421,1.391509144,0.168894317,5,1,0.250063837
NA19030,0.067171382,-0.793043886,-1.931024942,-0.580273745,1,3,0.351709346
NA19031,0.347660564,-0.296548764,0.244084767,-1.161814414,2,4,0.69826266
NA19035,1.104061254,-0.89915541,-0.256046713,0.349917601,1,6,0.880513441
NA19036,-0.260647429,1.645626819,-0.774011799,-0.574784738,2,4,0.428067241
NA19037,-0.398470534,1.289848416,0.478206574,-0.914632354,5,4,0.631319424
NA19038,1.039681191,0.278362251,-1.352400744,-3.01350203,5,3,0.078257607
NA19041,0.506833848,0.104936436,-1.179973827,0.111008327,2,6,0.387550333
NA19042,0.667980334,-0.567703329,-1.188327041,-0.146062768,3,1,0.826744004
NA19043,0.146863639,0.094549979,0.408686449,1.553448773,5,5,0.46432856
NA19054,1.236892716,-0.653403277,-0.057992117,-0.031370182,3,5,0.593537319
NA19055,-1.114446326,0.87062038,-0.057596509,-0.015742416,5,3,0.470842823
NA19056,2.186359724,0.822460449,0.435385038,-0.121484845,2,2,0.47437089
NA19057,-1.052062075,0.593156417,0.958960268,-0.138439931,3,2,0.606590139
NA19058,0.491051382,-0.565821159,-0.837795822,1.393909376,5,6,0.385461858
NA19059,-0.752173735,-2.280283705,0.341856477,0.071787755,1,6,0.050686401
NA19060,-0.886167055,-0.265256409,0.318875323,-0.560126963,3,6,0.625228439
NA19062,-0.345213135,0.196391857,-1.695649593,0.658353824,5,1,0.041435142
NA19063,-1.629196337,1.512089231,-1.618644975,0.321033625,4,3,0.003736012
NA19064,-1.114886768,0.608024268,0.483796006,-1.323738284,1,5,0.300358745
NA19065,-0.766444153,-2.451586286,-0.892365374,0.603939672,3,2,0.151117495
NA19066,0.856325795,-0.673549844,1.161850473,0.685991316,5,5,0.321694095
NA19067,-2.352720635,-1.208678887,-0.784569134,-0.935218778,5,1,0.300842055
NA19068,-0.558663714,1.111140571,-0.196083224,0.545824716,4,4,0.198039659
NA19070,1.555414367,1.17522817,-1.540875128,-0.735525264,1,5,0.634629702
NA19072,-0.464310204,-1.031435883,0.992508013,1.028202364,2,6,0.645871857
NA19074,-1.464486249,0.121508855,0.285238851,-0.136214024,5,6,0.881103281
NA19075,0.925582167,0.871574699,-0.346448129,3.172837229,4,5,0.916452341
NA19076,1.025868492,-0.011195988,0.27189287,1.570005193,1,5,0.762088548
NA19077,0.214661557,0.137421227,0.070638856,-1.499730865,2,4,0.302951916
NA19078,-0.157872979,-0.223062175,-0.515403157,-0.350337814,2,6,0.772712193
NA19079,0.098690456,-1.737054268,-1.302109243,-0.874800513,1,6,0.354579301
NA19080,-1.268405425,2.677948896,0.655739853,0.833511067,3,2,0.174714699
NA19081,-1.652359103,-0.929785026,0.122484947,0.25671797,4,1,0.674449625
NA19082,0.288487771,1.613221864,0.246582106,1.142587102,5,4,0.103972035
NA19083,0.721251201,-2.176738148,-0.737799496,0.980647056,5,4,0.580109524
NA19084,-0.577809787,-0.966605119,0.902903858,1.324147258,1,2,0.836423941
NA19085,0.287579805,-1.310290121,-0.326937045,-0.171356181,4,3,0.701163351
NA19086,2.183177922,0.392291455,-1.515454082,0.925118517,4,2,0.757922429
NA19087,-0.765864672,-0.727220653,0.193189285,-0.937115486,5,6,0.691942
NA19088,-1.817329294,-1.181602747,-1.963952916,0.891465638,5,2,0.076169331
NA19089,0.33921659,0.43622217,-0.71082467,0.97039912,3,6,0.094155791
NA19090,0.159226611,-0.83424522,-0.914295659,2.48253388,5,5,0.923881107
NA19091,-0.751682334,0.47450851,0.120884743,0.326887012,2,1,0.526875862
NA19092,-0.501693384,-0.75545119,-0.873661964,0.382755931,5,2,0.209767996
NA19093,-1.851733529,1.113474147,-0.008371175,-0.983191791,3,3,0.059997351
NA19095,0.531558375,1.252710368,-0.19837677,-0.109443743,1,1,0.866244196
NA19096,0.341351115,0.02724404,-0.670933599,-1.542978715,4,3,0.907365207
NA19098,1.440160633,-0.457697409,-0.869686285,-0.31153853,1,4,0.913619149
NA19099,-0.038263271,-2.030869209,0.12499036,-0.756297132,5,1,0.745748494
NA19102,1.666425054,-0.620229263,-0.852041376,-0.653252667,5,5,0.501127479
NA19107,-0.317820483,-0.782856352,-1.011832086,0.877860095,5,4,0.314671107
NA19108,-2.396214883,-0.694249392,-0.30443653,0.121807936,4,4,0.471879418
NA19113,0.699428397,-0.135866538,-0.607144033,-1.76067509,1,4,0.059295925
NA19114,-0.075683829,-0.43581389,0.678817187,0.298292136,3,1,0.707559242
NA19116,-0.016258908,-0.256714827,-0.589154667,0.818665998,5,4,0.058122591
NA19117,0.658123449,-0.530972694,0.36723779,-0.616414999,3,2,0.948186182
NA19118,-0.049852502,-1.004104393,-0.777943508,-0.955093766,5,2,0.116810611
NA19119,-0.348115715,-0.054727138,-0.155957882,-0.999782107,3,3,0.573275564
NA19121,0.335812063,-2.1265467,-0.124206014,-0.612295183,5,1,0.570365962
NA19129,-0.411356834,-0.48726457,0.736831908,0.147336275,1,5,0.543060751
NA19130,-0.580429799,1.887304574,0.800622113,0.544814938,1,2,0.003494449
NA19131,0.534829957,-0.617654765,-0.50195086,-0.195384094,5,5,0.916696448
NA19137,0.717886013,-0.477773427,0.790624338,-0.123634848,2,1,0.397298202
NA19138,1.168682871,-0.305544406,0.382818595,0.445305429,4,4,0.757889293
NA19141,2.098255737,1.335751016,1.29148587,0.084420409,2,1,0.660401796
NA19143,-0.200449979,-0.397463621,0.169145382,-1.555743258,2,5,0.807672085
NA19144,2.399253699,0.274669824,0.795254309,0.085239598,3,2,0.900120079
NA19146,-0.57975876,-1.938713245,-1.072299262,1.597487948,2,2,0.24906275
NA19147,0.355546273,0.392365757,-0.246518825,-1.153825765,2,4,0.778732943
NA19149,-0.911909971,-0.794150904,-0.539700569,-0.205179899,1,4,0.105009477
NA19152,-2.328815929,0.880778382,-1.323417813,0.94432957,3,6,0.821674805
NA19153,1.023307911,1.424083321,-0.236056037,-1.072547019,4,5,0.967945265
NA19159,-1.197292698,1.696142326,0.849258916,-1.613576704,1,2,0.714752205
NA19160,-0.132094388,1.513133666,0.455489409,1.669169347,5,2,0.082918256
NA19171,-0.762676887,0.992999474,-0.037186175,-0.424857148,2,6,0.604869754
NA19172,-1.018363637,-1.029462762,0.24016854,-0.561534469,3,1,0.187549082
NA19175,-0.147247528,0.397017938,0.914895716,-1.483323214,4,5,0.432170018
NA19184,0.290566649,-0.347946332,1.20370436,1.24192245,2,2,0.293858487
NA19185,0.41141797,-0.124543965,-1.384579989,-0.370465574,5,5,0.163278261
NA19189,-1.915163688,-0.826159613,0.020361387,0.423731038,1,4,0.170307478
NA19190,0.105599065,-0.79689449,0.532783887,0.222436763,1,5,0.791279666
NA19197,0.236350176,1.017314632,-0.950478925,-1.040427506,2,5,0.562645024
NA19198,-0.034001599,-0.713814457,2.178933693,0.315581351,4,3,0.181332457
NA19200,-0.73879074,0.48915287,0.3273314,0.610999294,5,6,0.361787733
NA19201,-0.512060981,0.546700062,0.601100911,-1.114315618,1,5,0.743780177
NA19204,0.682933727,0.841402896,-0.602739903,-0.447018721,3,4,0.569272705
NA19206,0.952890787,-0.708060612,-0.915732669,-0.256260324,2,2,0.251193923
NA19207,1.198253908,0.980724962,1.037666148,0.148170958,2,2,0.855244003
NA19209,-0.635229797,-0.53049476,-0.921518091,-0.033167124,1,3,0.472022451
NA19210,-0.433975988,1.910215668,-0.256679349,0.040964178,1,3,0.195519466
NA19213,-0.662066474,-1.965830669,-1.142153553,0.974486628,1,3,0.647584145
NA19214,-0.036372788,0.26288785,0.279765253,1.83355899,4,5,0.840572928
NA19222,0.322139038,2.138717379,0.857575959,0.023766777,2,3,0.479914703
NA19223,0.347603495,2.108169195,-0.850973526,0.226607467,3,4,0.511362064
NA19225,-0.251728617,-0.393063253,0.535578528,-0.065739735,1,6,0.707547348
NA19235,-0.942330466,-0.686646476,-0.328540992,-0.68915903,5,1,0.177292932
NA19236,-0.500225396,-0.81770586,0.87855902,-0.445379865,4,1,0.951796556
NA19238,-0.064861963,-0.066066718,-0.858486053,0.138593393,5,3,0.202508245
NA19239,-0.523029181,0.669839209,2.702786621,-0.175105402,2,5,0.023947699
NA19247,-2.125472571,0.819055558,-1.173635728,0.043637163,5,1,0.561794656
NA19248,1.486296869,-1.865062492,-1.601879558,-1.936275601,4,1,0.250840632
NA19256,0.030060865,-1.467575429,-1.623979941,0.256800081,2,1,0.616630643
NA19257,1.229046505,0.971999125,0.492496106,-1.202990596,4,6,0.957833771
NA19307,-1.241384847,1.30618677,0.370855179,-0.6777294,5,5,0.495573068
NA19308,0.976195141,0.174870684,-1.234578134,0.593551071,5,1,0.309104596
NA19309,-1.040854249,0.970220406,-0.069458301,0.559976627,3,6,0.802033496
NA19310,1.786622092,0.082914272,0.601188697,0.372506925,4,1,0.769117838
NA19312,-1.880031133,-0.553263648,-0.654136321,1.030884265,2,3,0.314418623
NA19314,0.720119128,-0.384046181,-0.499222197,-0.580349403,4,2,0.362799556
NA19315,-0.257221666,0.757701554,0.28193168,0.08109788,1,4,0.371472465
NA19316,1.127033715,-0.04362414,-1.898452441,-1.089323755,3,5,0.635225643
NA19317,-0.971081508,-0.091658566,-0.16463294,-0.681620248,2,4,0.177041499
NA19318,-0.356315051,0.878767468,-1.193758475,1.264116412,3,1,0.275230368
NA19319,-0.84459485,-1.195209778,-0.877778742,0.022442949,5,6,0.555523538
NA19320,1.611513191,1.059437438,0.120303442,-0.405388627,4,1,0.322412859
NA19321,1.833434938,-1.865258687,-0.59888338,-0.634640234,3,5,0.923575416
NA19323,-1.241596017,-0.891675214,-0.461504218,0.781205607,5,5,0.68380549
NA19324,0.943047374,1.02761701,-0.240956806,-1.036813486,4,4,0.290719607
NA19327,0.312211185,-0.952721725,-1.176326078,0.484145489,3,1,0.612458631
NA19328,1.361664509,0.155629487,0.170156596,-0.586505603,3,3,0.173314197
NA19331,0.588951252,-0.856444004,-0.459377235,-1.165882003,2,4,0.790737717
NA19332,-0.698126926,0.597188044,-1.475144851,-0.854098025,3,3,0.968237502
NA19334,-1.291892849,0.311133843,2.002162922,-0.879820099,1,4,0.526495743
NA19338,-0.689193958,0.961545172,0.761597936,2.288084657,5,3,0.12462644
NA19346,0.266225928,-0.601908519,0.553294132,-0.463604722,2,6,0.0756073
NA19347,1.340841829,-0.024158885,-1.851782676,-1.63524524,5,6,0.058579841
NA19350,-0.421617959,0.776501162,-1.418687086,-0.711382222,2,4,0.746045433
NA19351,0.67895552,-1.184920596,-0.266042283,0.114362653,5,5,0.231446525
NA19355,0.047715191,-0.042598246,0.469403599,-0.584925341,3,1,0.497488135
NA19360,-0.671442447,-0.33641195,0.388672723,-0.257970667,4,6,0.622384713
NA19372,-2.441640759,0.697822894,-1.091115047,-0.170521252,5,5,0.173521797
NA19374,-2.060492634,0.060368028,-0.785412072,-0.192522159,4,6,0.486270029
NA19375,-0.551077472,2.82939809,-0.822563992,-0.995500152,2,4,0.661593553
NA19376,0.249320052,0.233515893,0.556630978,-1.143289406,5,2,0.256020587
NA19377,0.226743151,0.761216809,2.487944566,1.121994041,4,4,0.173209415
NA19378,-1.445336062,0.624120495,-1.368110617,0.264758934,3,6,0.651877625
NA19379,-0.766392854,-0.912649188,-0.99896772,-0.468946025,5,6,0.496032473
NA19380,-0.910431385,0.962141129,-1.216264835,1.204115713,1,6,0.327577099
NA19383,1.966530795,1.434335599,-0.153700334,0.46504823,1,4,0.576488003
NA19384,-0.728094968,0.225372301,0.362445572,1.067228925,3,5,0.939938788
NA19385,-0.043461373,-0.868863265,0.726323039,-0.109451635,3,6,0.365751146
NA19390,-0.463842618,0.365012804,0.472831197,0.752620321,2,1,0.189114691
NA19391,-0.443319129,-0.47373017,-0.303547522,1.145077127,1,2,0.584686032
NA19393,-0.839303144,1.012342018,0.902175098,0.409731273,2,5,0.339843066
NA19394,-0.248251674,-2.337024556,1.414902116,-0.156613979,4,1,0.174616712
NA19395,0.266002327,0.211099084,1.114510539,0.517703968,1,4,0.669112816
NA19397,0.762184574,0.383931417,-1.364163236,0.544347341,4,5,0.772866723
NA19399,-0.215628415,1.474327218,0.577902873,-1.378325257,5,3,0.714860871
NA19401,-0.72348847,-0.028448662,-0.109681095,-0.212514708,2,6,0.043155445
NA19403,1.648199364,0.211580418,0.17119165,0.046275709,4,2,0.964331691
NA19404,-2.230614774,-1.651065618,0.526345671,1.68812366,2,5,0.435917437
NA19428,0.755227071,-0.222132916,-0.197428293,1.114017832,4,2,0.925430694
NA19429,1.51076026,0.405083313,1.248177957,-0.604354372,5,6,0.724681928
NA19430,-0.057694956,-1.924997234,-0.131804373,-1.473254691,3,6,0.781481641
NA19431,-1.480515094,-0.146158856,1.696601295,-1.593138158,5,6,0.632628008
NA19434,-1.118206697,0.954575547,-0.1171409,0.030497356,4,1,0.361836178
NA19435,-1.224835754,-0.547742054,0.193100176,0.176778111,1,3,0.900147186
NA19436,0.55153289,-0.668610901,-0.242838967,-0.170310296,4,3,0.517008222
NA19437,-0.493543538,0.02440127,-0.007388353,1.579479221,4,1,0.598706419
NA19438,0.438102127,0.159463563,1.239853967,1.357065374,2,4,0.757149066
NA19439,-1.131551556,-0.372615264,-0.902139896,-1.119726187,1,1,0.228884843
NA19440,0.029740012,0.965089664,-0.081345388,0.189610811,5,4,0.402324326
NA19443,-1.116545983,0.4959472,-0.856362853,-0.496444668,3,5,0.120777738
NA19445,1.333398597,0.366253149,0.89838261,-0.203032015,3,4,0.957431278
NA19446,-1.26963955,-0.841468849,-1.589061241,1.557358663,4,4,0.624705197
NA19448,0.393995786,0.181196244,-1.419686612,-0.644864048,5,4,0.533292492
NA19449,-0.245701857,-0.262484265,1.13520252,0.711497353,1,4,0.358220297
NA19451,1.731208983,1.567244831,-0.488779643,0.055882363,4,4,0.879065339
NA19452,-0.374551405,0.556465199,0.000730407,2.682711193,5,2,0.367558496
NA19454,-0.404106794,-0.057168386,-0.104020566,-1.749327574,4,4,0.245799767
NA19455,1.972879629,-0.004067898,0.276925279,-0.151823862,1,2,0.048574348
NA19456,0.770857973,1.718540924,0.207380786,-0.316801393,3,5,0.902219563
NA19457,-0.873374613,0.53414355,0.921731776,-0.668927717,1,4,0.819154921
NA19461,0.901313469,-2.429208967,0.235010283,-0.374183592,5,4,0.19184846
NA19462,-0.590906764,-0.21159368,0.092847781,-0.969282962,4,5,0.350427889
NA19463,1.7811536,1.562121374,-0.214611946,-0.511290121,2,2,0.175760726
NA19466,-0.122348188,0.553335778,0.018408223,0.366978759,2,1,0.06795461
NA19467,-0.207889951,0.067549101,-0.13466235,0.416392491,5,3,0.906338276
NA19468,-1.617414831,-0.821932766,-1.101149545,0.28907696,3,4,0.717813005
NA19471,-1.452045498,-0.664425927,-0.887840655,2.445831345,2,2,0.453250598
NA19472,-0.145720154,-0.510556762,-0.048738127,0.112285245,2,6,0.378939391
NA19473,0.496421314,0.437373145,-1.358808237,0.429291775,4,1,0.287063253
NA19474,1.362394604,-1.074259061,-0.597132025,1.573127984,3,1,0.049589816
NA19475,0.275838504,0.487199233,-0.896535394,1.23362747,2,4,0.335982097
NA19625,-0.215354744,1.264149306,-0.751016287,0.874868238,4,6,0.934004449
NA19648,-0.139449176,0.97125924,-1.209534045,-0.665515309,4,4,0.380351144
NA19649,-0.605821001,0.734952443,-0.360571981,-1.581582743,5,4,0.431513606
NA19651,0.099683609,-0.034348833,1.769788231,-0.637532144,3,2,0.159088448
NA19652,0.773597448,0.242167749,0.773425758,2.598613694,2,3,0.887266282
NA19654,0.954094865,-0.772855838,-0.836494544,-0.393367228,1,1,0.858799177
NA19655,-0.953718482,-1.323983164,-1.525732103,-0.355112455,4,4,0.185995267
NA19657,0.910462743,-0.2755753,-0.151900486,1.608706294,4,6,0.504340777
NA19658,-1.414582264,-0.519103164,2.037348696,0.447759444,3,3,0.257990046
NA19661,1.279935809,0.742735427,-0.505042643,-0.16773456,2,1,0.966657059
NA19663,0.10783499,0.599634504,0.26641109,0.530508932,2,1,0.00499471
NA19664,-0.083206862,0.641571996,0.767404685,-0.271060147,2,4,0.576233515
NA19669,-0.484781537,0.742621773,-0.854995228,-0.511093658,1,5,0.456371163
NA19670,-0.361080236,1.018749452,-0.77463714,1.40600846,2,1,0.712574087
NA19676,-1.461479191,-2.012266005,-0.432528033,-0.266424181,3,3,0.155444866
NA19678,-0.198851409,-2.558344731,-0.044429218,0.568380343,3,4,0.14138473
NA19679,0.463161854,-1.1576835,-0.840873461,0.656900584,1,3,0.242017346
NA19681,1.413643367,1.822703087,1.207096781,-0.952895627,4,4,0.994980536
NA19682,0.151375798,2.117065073,-0.851697128,1.022601695,2,5,0.882275597
NA19684,1.134041798,-0.424987944,1.367905098,-0.828195269,2,5,0.536882408
NA19700,-0.442369905,-0.626673945,0.883703004,-0.682383715,3,2,0.857524872
NA19701,-1.17501502,0.652041042,-1.375681191,-0.541239169,5,6,0.044314927
NA19703,-0.345123706,-2.066795756,0.93801684,1.038891261,3,6,0.117866701
NA19704,-0.276481448,-0.354142369,-1.371755816,-0.337564308,2,1,0.91092898
NA19707,0.018079262,-1.664300239,-0.74525176,0.246577952,2,1,0.486221128
NA19711,0.385848613,-0.287400331,-0.896395645,0.218063518,5,2,0.801314458
NA19712,0.529193453,-1.934061655,0.053568095,-0.87227099,3,6,0.460821617
NA19713,-0.541412425,-0.524282114,0.445471896,-0.290149885,1,1,0.011666443
NA19716,0.843558134,-1.24168652,1.041913287,0.547510592,4,4,0.230469659
NA19717,0.387973946,-0.325826744,0.800160445,-0.770240415,1,3,0.301958762
NA19719,-0.007799319,1.360320542,0.61811384,-0.909843528,1,6,0.915412488
NA19720,0.454040371,-0.4919343,-0.543796156,1.519012247,3,4,0.389287724
NA19722,0.107913542,0.137094173,-1.086430944,-0.148384884,5,2,0.718810813
NA19723,1.66512676,0.000833314,0.815626779,-0.373747653,5,1,0.964257467
NA19725,0.242120039,0.16595233,1.325549766,0.291142825,5,2,0.914995138
NA19726,0.595320067,-0.745981093,2.568227543,2.446135072,3,3,0.10377088
NA19728,1.428398175,1.647622429,0.719931873,0.168238221,3,1,0.816136868
NA19729,0.379175136,-0.594971513,1.407266483,0.7253764,1,3,0.767618643
NA19731,0.024473091,-0.493077849,-1.187030501,0.379549035,4,1,0.093006403
NA19732,0.40602927,-0.190335764,-0.294164375,0.441203711,3,4,0.153006114
NA19734,-0.113085878,0.940555513,0.098518064,0.012581438,3,2,0.327352185
NA19735,0.822006932,0.381745036,0.061750323,-1.53568072,5,4,0.017217605
NA19740,-2.823214886,0.715482819,-1.208375621,0.237824612,2,2,0.115667961
NA19741,0.07905803,2.103890397,0.276509138,-1.781676482,4,4,0.099029299
NA19746,0.234755714,1.387032377,-0.710100892,0.584057004,1,2,0.24533804
NA19747,0.943860052,-0.342459817,0.719293207,1.597143209,4,3,0.137622323
NA19749,0.245126406,0.70938116,-0.356035289,0.907998945,1,3,0.293298594
